"","genus","max.stage","min.stage","GCD","LatRange","LongRange","Extinct","Stage","Regime","phylum","class","order","family"
"4653","Gryphaea","Ladinian","Toarcian",7461.20465291015,55.5505577860714,46.9304910727619,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Gryphaeidae"
"4654","Gyrosteus","Toarcian","Toarcian",297.106164811873,0.216592949999997,3.60804142191176,1,"Toarcian","background","Chordata","Actinopteri","Acipenseriformes","Chondrosteidae"
"4655","Haimeicyclus","Hettangian","Toarcian",NA,NA,NA,1,"Toarcian","background","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae"
"4656","Hammatoceras","Toarcian","Aalenian",8330.31177830651,20.0583021237,81.3993013192,0,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hammatoceratidae"
"4657","Hamusina","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Cirridae"
"4658","Hantkeniceras","Sinemurian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Cephalopoda","Phylloceratida","Phylloceratidae"
"4659","Harpagodes","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Aporrhaidae"
"4660","Harpax","Norian","Toarcian",558.504373934187,2.20428257482353,5.18422084292941,1,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Plicatulidae"
"4661","Harpoceras","Pliensbachian","Toarcian",15295.0773941191,64.4710136438,206.24487506077,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4662","Hastites","Pliensbachian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Cephalopoda","Belemnitida","Hastitidae"
"4663","Hauffiopteryx","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Reptilia","Ichthyosauria",NA
"4664","Hauffiosaurus","Toarcian","Toarcian",9.17199574989098,0.0581346488888915,0.0789547376666667,1,"Toarcian","background","Chordata","Reptilia","Sauropterygia","Pliosauridae"
"4665","Haugia","Pliensbachian","Toarcian",1668.85596726175,11.2305865574,13.54937604934,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Phymatoceratidae"
"4666","Haugiella","Toarcian","Toarcian",472.184874029607,4.19831860182927,0.503664435853658,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Phymatoceratidae"
"4667","Hemipedina","Carnian","Aalenian",NA,NA,NA,0,"Toarcian","background","Echinodermata","Echinoidea","Pedinoida","Pedinidae"
"4668","Herangirhynchia","Rhaetian","Aalenian",224.595224912674,1.0996711894,6.95392029,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae"
"4669","Hildaites","Toarcian","Toarcian",11699.8172974617,55.29569307912,107.0545171879,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4670","Hildoceras","Pliensbachian","Toarcian",5128.60896043785,19.9712398942,53.03864590107,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4671","Holcophylloceras","Pliensbachian","Aalenian",6468.77434422801,31.7261096409524,101.85830027,0,"Toarcian","background","Mollusca","Cephalopoda","Phylloceratida","Phylloceratidae"
"4672","Holcorhynchia","Carnian","Toarcian",87.5224245117574,0.695039312727272,0.406575171818182,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae"
"4673","Homoeorhynchia","Carnian","Aalenian",2367.05471209638,13.3579086984,21.7265219314,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae"
"4674","Homomya","Ladinian","Aalenian",4810.48408450656,9.05060245012346,55.4100841677161,0,"Toarcian","background","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae"
"4675","Hudlestonia","Toarcian","Toarcian",923.49159625395,7.06822392999999,5.40529287,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4676","Hungarella","Ladinian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Healdiidae"
"4677","Hybodus","Ladinian","Toarcian",123.804891518385,0.243125414111111,1.36348140711111,1,"Toarcian","background","Chordata","Chondrichthyes","Hybodontiformes","Hybodontidae"
"4678","Hypodiadema","Rhaetian","Toarcian",NA,NA,NA,1,"Toarcian","background","Echinodermata","Echinoidea",NA,"Pseudodiadematidae"
"4679","Ichthyosaurus","Norian","Aalenian",822.063705410775,6.65412368511628,2.52084262276744,0,"Toarcian","background","Chordata","Reptilia","Ichthyosauria","Ichthyosauridae"
"4680","Infracytheropteron","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Ostracoda",NA,NA
"4681","Inoceramus","Norian","Aalenian",3837.36737055847,19.8874473125,48.82995102725,0,"Toarcian","background","Mollusca","Bivalvia","Myalinida","Inoceramidae"
"4682","Inoperna","Pliensbachian","Aalenian",76.1963622265799,0.472348249999998,0.517961499999998,0,"Toarcian","background","Mollusca","Bivalvia","Mytilida","Mytilidae"
"4683","Integricardium","Toarcian","Toarcian",76.1963622265799,0.472348249999998,0.517961499999998,1,"Toarcian","background","Mollusca","Bivalvia","Cardiida","Cardiidae"
"4684","Isastrea","Carnian","Aalenian",6150.99481826781,35.395040024,39.90426398025,0,"Toarcian","background","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"4685","Isobythocypris","Carnian","Toarcian",1427.97646069226,2.72767862827586,14.7999939421552,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"4686","Isocrinus","Ladinian","Toarcian",1406.94731748908,11.8877962515385,4.59433745792308,1,"Toarcian","background","Echinodermata","Crinoidea","Isocrinida","Isocrinidae"
"4687","Isocyprina","Norian","Aalenian",100.600528588103,0.81812672083333,0.490127267916667,0,"Toarcian","background","Mollusca","Bivalvia","Veneroidei","Arcticidae"
"4688","Isognomon","Norian","Toarcian",2630.5546369777,23.68243842,0.654159238,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Malleidae"
"4689","Jacobella","Toarcian","Toarcian",1319.5383584585,3.55469701,13.1309208,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4690","Jakubirhynchia","Hettangian","Toarcian",11.4628037238015,0.0922978500000013,0.0521042909999991,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Basiliolidae"
"4691","Juraphyllites","Sinemurian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Cephalopoda","Phylloceratida","Juraphyllitidae"
"4692","Jurapseudes","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Arthropoda","Malacostraca","Tanaidacea","Jurapseudidae"
"4693","Jurobatos","Toarcian","Toarcian",31.3177911930511,0.111140709999994,0.32886148,1,"Toarcian","background","Chordata","Chondrichthyes",NA,NA
"4694","Kallirhynchia","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae"
"4695","Katosira","Ladinian","Aalenian",491.103591927607,2.174016329,4.3981687855,0,"Toarcian","background","Mollusca","Gastropoda",NA,"Settsassiidae"
"4696","Kedonella","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"4697","Kinkelinella","Hettangian","Aalenian",1359.40012852887,9.4770020966,12.85217343953,0,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Protocytheridae"
"4698","Kobayashites","Toarcian","Toarcian",1846.77084869051,1.55531369,17.09939856,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"4699","Kohaticeras","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4700","Kolymia","Norian","Aalenian",93.3640221025382,0.615414620000003,0.659533029999999,0,"Toarcian","background","Mollusca","Bivalvia","Myalinida","Kolymiidae"
"4701","Koninckella","Carnian","Toarcian",363.137004478633,2.00486767837209,3.00839588004651,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae"
"4702","Koninckodonta","Sinemurian","Toarcian",8.17828270494416,0.00130163000000039,0.0822519419999992,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Athyridida","Koninckinidae"
"4703","Lamelliphorus","Norian","Toarcian",754.577458631711,2.54674682869565,7.25590510413043,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Lamelliphoridae"
"4704","Ledahia","Pliensbachian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Healdiidae"
"4705","Leioceras","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Graphoceratidae"
"4706","Lepidotes","Norian","Toarcian",839.217997641803,4.71931117671875,7.1015423116875,1,"Toarcian","background","Chordata","Actinopteri","Lepisosteiformes",NA
"4707","Leptolepis","Toarcian","Toarcian",1020.47848000051,6.5713350005,9.35350983597,1,"Toarcian","background","Chordata","Actinopteri","Leptolepidiformes","Leptolepididae"
"4708","Leptomaria","Sinemurian","Aalenian",1624.67255547169,1.08678738,17.095327685,0,"Toarcian","background","Mollusca","Gastropoda",NA,"Pleurotomariidae"
"4709","Leptonectes","Rhaetian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Reptilia","Ichthyosauria",NA
"4710","Leukadiella","Toarcian","Toarcian",7497.26678210776,6.26887903176471,83.5832845505882,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4711","Levipleura","Pliensbachian","Toarcian",17.2350955981598,0.0769453899999988,0.181582243999999,1,"Toarcian","background","Mollusca","Gastropoda","Murchisoniina","Zygopleuridae"
"4712","Liasina","Pliensbachian","Toarcian",1137.60895778687,4.05809680333333,11.2647738576263,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Pontocyprididae"
"4713","Ligeiceras","Sinemurian","Aalenian",976.374444277681,4.71973272298969,8.9438044187732,0,"Toarcian","background","Mollusca","Cephalopoda","Nautilida","Nautilidae"
"4714","Lima","Ladinian","Aalenian",8742.1422352814,77.54931675,19.2776399344444,0,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Limidae"
"4715","Limatula","Carnian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Limidae"
"4716","Limea","Ladinian","Toarcian",1158.0145981254,9.50351549,5.425802247,1,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Limidae"
"4717","Linguithyris","Hettangian","Aalenian",5471.78641785754,44.3136590271739,23.9668944071087,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Terebratulida","Nucleatidae"
"4718","Lingula","Ladinian","Toarcian",2758.85248445633,15.795998331125,25.6556135726875,1,"Toarcian","background","Brachiopoda","Lingulata","Lingulida","Lingulidae"
"4719","Lingularia","Ladinian","Toarcian",1442.59911034489,12.8156000527907,3.43114139077907,1,"Toarcian","background","Brachiopoda","Lingulata","Lingulida","Lingulidae"
"4720","Lioceratoides","Pliensbachian","Toarcian",7957.13409294478,10.8366107610638,113.444721389617,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4721","Liospiriferina","Hettangian","Toarcian",4235.58649110055,30.30964818382,27.59167308465,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae"
"4722","Liostrea","Ladinian","Aalenian",1695.18480805296,15.2490684091379,0.944742552431035,0,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Gryphaeidae"
"4723","Lissodus","Ladinian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Chondrichthyes","Hybodontiformes",NA
"4724","Loboidothyris","Norian","Aalenian",2585.80175974308,23.15291684,3.327027208,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Terebratulida","Loboidothyrididae"
"4725","Lobolytoceras","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Lytoceratidae"
"4726","Lobothyris","Ladinian","Aalenian",7539.00333617128,58.2600181919,41.00289037683,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Terebratulida","Lobothyrididae"
"4727","Loligosepia","Rhaetian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Cephalopoda","Loligosepiida","Loligosepiidae"
"4728","Lopha","Carnian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Ostreidae"
"4729","Lucina","Carnian","Toarcian",8234.94015040988,39.3254810665789,62.5897727475263,1,"Toarcian","background","Mollusca","Bivalvia","Lucinida","Lucinidae"
"4730","Luxembourgichthys","Toarcian","Toarcian",8.47401611758798,0.0207840474999976,0.0929215275000009,1,"Toarcian","background","Chordata","Actinopteri","Pholidophoriformes",NA
"4731","Lycettia","Sinemurian","Toarcian",5071.8646678856,38.4830668692135,26.4123690465169,1,"Toarcian","background","Mollusca","Bivalvia","Mytilida","Mytilidae"
"4732","Lytoceras","Sinemurian","Aalenian",9120.14516363209,14.7637213377,129.14924415609,0,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Lytoceratidae"
"4733","Macgeopsis","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Cnidaria","Anthozoa","Scleractinia","Ellipsosmiliidae"
"4734","Mactromya","Carnian","Toarcian",1004.68946468643,8.98071754836735,1.27246671119388,1,"Toarcian","background","Mollusca","Bivalvia","Lucinida","Mactromyidae"
"4735","Maxillirhynchia","Norian","Toarcian",7.58620655891369,0.0675927799999982,0.0129009019999984,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae"
"4736","Mecochirus","Sinemurian","Aalenian",NA,NA,NA,0,"Toarcian","background","Arthropoda","Malacostraca","Decapoda","Mecochiridae"
"4737","Meleagrinella","Ladinian","Aalenian",8174.01715635927,26.8388203611765,88.6045674358235,0,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Oxytomidae"
"4738","Mercaticeras","Toarcian","Toarcian",1693.84064092768,5.6245839269,16.61225902724,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4739","Mesomiltha","Rhaetian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Bivalvia","Lucinida","Lucinidae"
"4740","Mesophiomusium","Toarcian","Aalenian",793.649956627765,3.08859631027027,7.76284920256757,0,"Toarcian","background","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae"
"4741","Metopacanthus","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Chondrichthyes","Chimaeriformes","Myriacanthidae"
"4742","Meyerasaurus","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Reptilia","Sauropterygia","Rhomaleosauridae"
"4743","Microcleidus","Toarcian","Toarcian",794.622730677117,4.70683161716981,6.6950979780566,1,"Toarcian","background","Chordata","Reptilia","Sauropterygia","Microcleididae"
"4744","Microeciella","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Bryozoa","Stenolaemata","Cyclostomata","Oncousoeciidae"
"4745","Microphyllia","Pliensbachian","Aalenian",NA,NA,NA,0,"Toarcian","background","Cnidaria","Anthozoa","Scleractinia","Latomeandridae"
"4746","Microtoxodus","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Chondrichthyes",NA,NA
"4747","Modiolus","Ladinian","Aalenian",10609.4447696092,70.5273187559,70.97660776,0,"Toarcian","background","Mollusca","Bivalvia","Mytilida","Mytilidae"
"4748","Monoceratina","Ladinian","Aalenian",1305.1483673305,7.92110177646465,12.2533249348586,0,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Bythocytheridae"
"4749","Monsardithyris","Toarcian","Aalenian",707.751118068898,2.28484031092308,6.79346690749231,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Terebratulida","Lissajousithyrididae"
"4750","Montlivaltia","Ladinian","Aalenian",4017.81173962757,28.0836359827838,24.6700322671622,0,"Toarcian","background","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"4751","Myoconcha","Ladinian","Aalenian",81.2267521916644,0.633773068771927,0.402515790175439,0,"Toarcian","background","Mollusca","Bivalvia","Cardiida","Kalenteridae"
"4752","Myopholas","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Pholadida","Ceratomyidae"
"4753","Myophorella","Pliensbachian","Aalenian",11539.2112384398,47.3096584026882,103.507930022796,0,"Toarcian","background","Mollusca","Bivalvia","Trigoniida","Myophorellidae"
"4754","Mytiloides","Pliensbachian","Toarcian",2709.43519993777,2.71645874000001,58.696078654,1,"Toarcian","background","Mollusca","Bivalvia","Myalinida","Inoceramidae"
"4755","Mytiloperna","Hettangian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Malleidae"
"4756","Nannirhynchia","Pliensbachian","Toarcian",922.893912359177,7.2972347772,5.40583496284,1,"Toarcian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae"
"4757","Nanogyra","Sinemurian","Toarcian",94.4418253782198,0.496353225000001,0.747071348076923,1,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Gryphaeidae"
"4758","Nejdia","Toarcian","Toarcian",2154.04128466936,13.8415876153214,13.5674570968571,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4759","Neocrassina","Sinemurian","Aalenian",742.245175714412,4.10430739480519,5.5368858487013,0,"Toarcian","background","Mollusca","Bivalvia","Carditida","Astartidae"
"4760","Neozeilleria","Toarcian","Aalenian",271.869760792234,1.13255990918919,2.56512679955405,0,"Toarcian","background","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae"
"4761","Nerinea","Pliensbachian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Nerineidae"
"4762","Neritaria","Ladinian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Neritariidae"
"4763","Neritopsis","Ladinian","Toarcian",1157.49544165426,3.2408764,11.47566144,1,"Toarcian","background","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"4764","Neuquenitrigonia","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Bivalvia","Trigoniida","Trigoniidae"
"4765","Nicaniella","Norian","Aalenian",106.65342529946,0.909521259999998,0.411742677000001,0,"Toarcian","background","Mollusca","Bivalvia","Carditida","Astartidae"
"4766","Nodicoeloceras","Pliensbachian","Toarcian",7947.46113336556,22.6940464352,79.28462695641,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Dactylioceratidae"
"4767","Nucinella","Norian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Solemyida","Manzanellidae"
"4768","Nucula","Ladinian","Toarcian",4311.47398274403,7.32526079,169.829776639,1,"Toarcian","background","Mollusca","Bivalvia","Nuculida","Nuculidae"
"4769","Nuculana","Ladinian","Aalenian",5354.5700789686,34.6526860036735,32.9940184838776,0,"Toarcian","background","Mollusca","Bivalvia","Nuculanida","Nuculanidae"
"4770","Ochotochlamys","Carnian","Toarcian",663.484547211239,2.68892732,7.00280227,1,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Pectinidae"
"4771","Ogmoconcha","Ladinian","Toarcian",1211.26064675348,5.75808936105263,11.2684658686842,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Healdiidae"
"4772","Ogmoconchella","Rhaetian","Toarcian",735.191445181309,4.03432781083333,5.82722887770833,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Healdiidae"
"4773","Onychoceras","Toarcian","Toarcian",460.633742193571,3.28525333640625,2.7033350571875,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hammatoceratidae"
"4774","Ooliticia","Pliensbachian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Gastropoda",NA,"Eucyclidae"
"4775","Ophionautilus","Toarcian","Aalenian",13.3238532406651,0.0431291000000016,0.135327719999999,0,"Toarcian","background","Mollusca","Cephalopoda","Nautilida","Cenoceratidae"
"4776","Opis","Ladinian","Toarcian",9391.81487643583,34.05433373,78.49731417,1,"Toarcian","background","Mollusca","Bivalvia","Carditida","Astartidae"
"4777","Opisoma","Sinemurian","Toarcian",5.35713170244938,0.048324779999998,0.00135394999999505,1,"Toarcian","background","Mollusca","Bivalvia","Carditida","Astartidae"
"4778","Orhomalus","Pliensbachian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Malacostraca","Decapoda",NA
"4779","Ornatoscyllium","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Chondrichthyes","Orectolobiformes",NA
"4780","Orthildaites","Toarcian","Toarcian",1623.17850261287,4.8982423793,16.36474436558,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4781","Osperleioceras","Toarcian","Toarcian",649.389567883082,5.4917682532,4.83264861664,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4782","Osperlioceras","Toarcian","Toarcian",454.174621501544,3.92381009984127,1.20539535047619,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonoidea",NA
"4783","Osteomya","Sinemurian","Toarcian",9692.77634488303,12.64856175,95.25590568,1,"Toarcian","background","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae"
"4784","Ostrea","Ladinian","Aalenian",8311.79238630482,64.06874213,41.716625778,0,"Toarcian","background","Mollusca","Bivalvia","Ostreida","Ostreidae"
"4785","Otocythere","Toarcian","Aalenian",1133.03408639613,5.07699720920635,10.9101882669365,0,"Toarcian","background","Arthropoda","Ostracoda","Podocopida",NA
"4786","Ovaticeras","Toarcian","Toarcian",7061.80997022655,27.7765508951351,60.1603366204054,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4787","Oxytoma","Ladinian","Aalenian",8610.29752925701,32.6107845433333,102.183095964042,0,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Oxytomidae"
"4788","Pachycormus","Toarcian","Toarcian",992.214558160575,5.62608761344086,9.0425250626129,1,"Toarcian","background","Chordata","Actinopteri","Pachycormiformes","Pachycormidae"
"4789","Pachymya","Sinemurian","Toarcian",85.2521953345643,0.339166340000002,0.77960826,1,"Toarcian","background","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae"
"4790","Palaeobrachaelurus","Toarcian","Aalenian",240.363292613772,0.888732050000002,2.48733994,0,"Toarcian","background","Chordata","Chondrichthyes","Orectolobiformes","Hemiscylliidae"
"4791","Palaeocardita","Carnian","Toarcian",NA,NA,NA,1,"Toarcian","background","Mollusca","Bivalvia","Cardiida","Palaeocarditidae"
"4792","Palaeocoma","Ladinian","Toarcian",843.453101370956,1.9907021,9.196068599,1,"Toarcian","background","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae"
"4793","Palaeoneilo","Ladinian","Toarcian",790.782045103084,4.67719672968085,5.89061120228723,1,"Toarcian","background","Mollusca","Bivalvia","Nuculanida","Malletiidae"
"4794","Palaeonucula","Ladinian","Aalenian",6913.65596315128,23.1549983986538,66.2881052479808,0,"Toarcian","background","Mollusca","Bivalvia","Nuculida","Nuculidae"
"4795","Palaeopagurus","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Malacostraca","Decapoda","Paguridae"
"4796","Palaeorissoina","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Gastropoda",NA,"Palaeorissoinidae"
"4797","Palidiplospinax","Hettangian","Toarcian",290.267368189774,0.41839281,3.26386183,1,"Toarcian","background","Chordata","Chondrichthyes","Synechodontiformes","Palaeospinacidae"
"4798","Paracestracion","Toarcian","Aalenian",NA,NA,NA,0,"Toarcian","background","Chordata","Chondrichthyes","Heterodontiformes","Heterodontidae"
"4799","Paracypris","Carnian","Aalenian",1328.00641202256,6.75297930857143,12.3719921725385,0,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Candonidae"
"4800","Paradoxostoma","Pliensbachian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida","Paradoxostomatidae"
"4801","Parahildaites","Toarcian","Toarcian",1322.46009739492,10.966246632,4.80992030666667,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4802","Parainoceramya","Hettangian","Aalenian",1682.11277853143,13.4808088334694,8.56290479085714,0,"Toarcian","background","Mollusca","Bivalvia","Myalinida","Inoceramidae"
"4803","Parallelodon","Ladinian","Aalenian",5212.16337742859,31.6245457852,35.02274723995,0,"Toarcian","background","Mollusca","Bivalvia","Arcida","Parallelodontidae"
"4804","Paranotacythere","Toarcian","Toarcian",NA,NA,NA,1,"Toarcian","background","Arthropoda","Ostracoda","Podocopida",NA
"4805","Parapassaloteuthis","Pliensbachian","Toarcian",3.2425083463332,0.0119599699999995,0.0303912120000001,1,"Toarcian","background","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae"
"4806","Paroniceras","Toarcian","Toarcian",1424.51090011025,4.11000873979592,13.9708326640816,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4807","Partschiceras","Sinemurian","Aalenian",NA,NA,NA,0,"Toarcian","background","Mollusca","Cephalopoda","Phylloceratida","Phylloceratidae"
"4808","Parvamussium","Ladinian","Aalenian",11124.3195465305,77.3578653966,67.59387909524,0,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Propeamussiidae"
"4809","Passaloteuthis","Pliensbachian","Toarcian",3.2425083463332,0.0119599699999995,0.0303912120000001,1,"Toarcian","background","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae"
"4810","Pecten","Ladinian","Toarcian",3239.72000137664,24.1370679658333,15.3568933446667,1,"Toarcian","background","Mollusca","Bivalvia","Pectinida","Pectinidae"
"4811","Pelagosaurus","Toarcian","Toarcian",766.301571315922,3.65147765277778,7.11276510427778,1,"Toarcian","background","Chordata","Reptilia","Eosuchia",NA
"4812","Pentacrinites","Hettangian","Toarcian",925.91167610642,3.56747832242424,9.9397966849697,1,"Toarcian","background","Echinodermata","Crinoidea","Isocrinida","Pentacrinitidae"
"4813","Pentacrinus","Ladinian","Aalenian",5084.16852060589,15.796788286,46.1896305176,0,"Toarcian","background","Echinodermata","Crinoidea",NA,NA
"4814","Peronoceras","Toarcian","Toarcian",9027.95509610284,23.9192506423,110.0886519508,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Dactylioceratidae"
"4815","Phlyseogrammoceras","Toarcian","Toarcian",1652.07972959896,12.3857643685,12.6851757964,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae"
"4816","Pholadomya","Ladinian","Aalenian",4314.77779494375,36.4396105547222,11.7294096077778,0,"Toarcian","background","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae"
"4817","Pholidophoroides","Sinemurian","Toarcian",NA,NA,NA,1,"Toarcian","background","Chordata","Actinopteri","Pholidophoriformes","Pholidophoridae"
"4818","Pholidophorus","Ladinian","Toarcian",818.296644752496,4.4439414924359,7.50616455579487,1,"Toarcian","background","Chordata","Actinopteri","Pholidophoriformes","Pholidophoridae"
"4819","Phylloceras","Carnian","Aalenian",8395.88534910671,43.7334665807,160.42080706105,0,"Toarcian","background","Mollusca","Cephalopoda","Phylloceratida","Phylloceratidae"
"4820","Phymatoceras","Toarcian","Toarcian",10180.6622289351,24.1279334766,101.5475229272,1,"Toarcian","background","Mollusca","Cephalopoda","Ammonitida","Phymatoceratidae"
